Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID,AVG
Alan Trejo,26,1333,Maj-NL,Colorado,35,125,118,15,32,6,0,4,17,5,0,31,2,0,0,3,1,2,0.271,0.312,0.424,0.736,676701,0.271
Jose Trevino,29,1313,Maj-AL,New York,122,376,357,39,84,12,1,11,44,15,0,68,2,0,2,5,2,1,0.235,0.269,0.367,0.636,624431,0.235
Chadwick Tromp,27,1384,Maj-NL,Atlanta,1,4,4,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0.75,0.75,1.25,2.0,644433,0.75
Mike Trout,30,1331,Maj-AL,Los Angeles,119,499,438,85,124,28,2,40,80,54,8,139,6,0,1,6,1,0,0.283,0.369,0.63,0.999,545361,0.283
Yoshi Tsutsugo,30,1397,Maj-NL,Pittsburgh,50,193,170,11,29,4,0,2,19,19,0,50,0,0,4,3,0,0,0.171,0.249,0.229,0.478,660294,0.171
Cole Tucker,25,1479,Maj-NL,Pittsburgh,18,63,63,3,11,1,1,0,2,0,0,25,0,0,0,1,1,0,0.175,0.175,0.222,0.397,657061,0.175
Kyle Tucker,25,1300,Maj-AL,Houston,163,666,593,75,150,29,1,33,113,66,4,109,1,0,3,12,26,4,0.253,0.327,0.472,0.799,663656,0.253
Justin Turner,37,1321,Maj-NL,Los Angeles,132,548,481,61,132,36,0,13,81,53,1,92,6,0,8,13,3,0,0.274,0.349,0.43,0.779,457759,0.274
Trea Turner,29,1321,Maj-NL,Los Angeles,164,726,670,105,200,41,4,23,102,45,1,136,3,0,6,9,28,3,0.299,0.343,0.475,0.817,607208,0.299
Justin Upton,34,1413,Maj-AL,Seattle,17,57,48,2,6,1,0,1,3,6,0,23,3,0,0,1,0,0,0.125,0.263,0.208,0.471,457708,0.125
Luis Ur\xc3\xadas,25,1331,Maj-NL,Milwaukee,119,472,406,54,97,17,1,16,47,50,0,99,11,0,5,9,1,2,0.239,0.335,0.404,0.739,649966,0.239
Ram\xc3\xb3n Ur\xc3\xadas,28,1339,Maj-AL,Baltimore,118,445,403,50,100,17,1,16,51,30,1,98,5,3,4,7,1,0,0.248,0.305,0.414,0.72,602104,0.248
Gio Urshela,30,1331,Maj-AL,Minnesota,144,551,501,61,143,27,3,13,64,41,2,96,2,0,7,21,1,0,0.285,0.338,0.429,0.767,570482,0.285
Josh VanMeter,27,1362,Maj-NL,Pittsburgh,67,192,171,15,32,5,2,3,14,19,0,45,0,0,2,3,4,0,0.187,0.266,0.292,0.558,642165,0.187
Ildemaro Vargas,30,1331,Maj-NL,"Chicago,Washington",63,222,209,19,55,13,1,4,23,8,0,23,3,1,1,6,3,1,0.263,0.299,0.392,0.691,545121,0.263
Miguel Vargas,22,1331,Maj-NL,Los Angeles,18,50,47,4,8,1,0,1,8,2,0,13,0,0,1,0,1,0,0.17,0.2,0.255,0.455,678246,0.17
Daulton Varsho,25,1331,Maj-NL,Arizona,151,592,531,79,125,23,3,27,74,46,0,145,7,2,5,8,16,6,0.235,0.302,0.443,0.745,662139,0.235
Andrew Vaughn,24,1331,Maj-AL,Chicago,134,555,510,60,138,28,1,17,76,31,0,96,9,0,5,13,0,0,0.271,0.321,0.429,0.75,683734,0.271
Terrin Vavra,25,1331,Maj-AL,Baltimore,40,103,89,14,23,2,1,1,12,12,0,19,0,0,2,2,0,1,0.258,0.34,0.337,0.677,679631,0.258
Christian V\xc3\xa1zquez,31,1300,Maj-AL,"Boston,Houston",125,445,415,42,113,23,0,9,55,23,0,75,4,0,3,11,1,4,0.272,0.315,0.393,0.707,543877,0.272
Andrew Velazquez,27,1353,Maj-AL,Los Angeles,125,349,322,37,63,8,0,9,28,15,0,119,3,6,3,3,17,1,0.196,0.236,0.304,0.54,623205,0.196
Nelson Vel\xc3\xa1zquez,23,1331,Maj-NL,Chicago,77,206,185,20,38,7,3,6,26,19,0,65,2,0,0,5,5,2,0.205,0.286,0.373,0.659,676369,0.205
Alex Verdugo,26,1331,Maj-AL,Boston,152,644,593,75,166,39,1,11,74,42,2,86,3,0,6,14,1,3,0.28,0.328,0.405,0.732,657077,0.28
Mark Vientos,22,1331,Maj-NL,New York,16,41,36,3,6,1,0,1,3,5,0,12,0,0,0,1,0,0,0.167,0.268,0.278,0.546,668901,0.167
Matt Vierling,25,1300,Maj-NL,Philadelphia,123,372,338,42,82,13,2,6,33,24,0,74,3,1,6,8,7,4,0.243,0.294,0.346,0.64,663837,0.243
David Villar,25,1331,Maj-NL,San Francisco,52,181,156,21,36,6,1,9,24,18,0,58,6,0,1,4,0,1,0.231,0.331,0.455,0.787,681584,0.231
Jonathan Villar,31,1405,"Maj-AL,Maj-NL","Chicago,Los Angeles",59,220,202,25,42,6,2,3,18,15,0,59,0,1,2,4,7,0,0.208,0.26,0.302,0.562,542340,0.208
Meibrys Viloria,25,1363,Maj-AL,Texas,26,75,63,10,10,1,0,2,5,11,0,29,0,0,1,0,0,0,0.159,0.28,0.27,0.55,650619,0.159
Daniel Vogelbach,29,1327,Maj-NL,"New York,Pittsburgh",133,469,393,47,92,19,1,18,60,73,2,115,1,0,2,11,0,0,0.234,0.354,0.425,0.779,596129,0.234
Stephen Vogt,37,1331,Maj-AL,Oakland,69,191,168,18,27,4,1,7,23,17,0,46,2,0,4,4,1,0,0.161,0.241,0.321,0.562,519390,0.161
Luke Voit,31,1331,Maj-NL,"San Diego,Washington",135,568,500,55,113,22,0,22,69,55,1,179,7,0,6,9,1,1,0.226,0.308,0.402,0.71,572228,0.226
Jason Vosler,28,1331,Maj-NL,San Francisco,36,111,98,14,26,6,1,4,12,10,1,29,2,0,1,3,1,1,0.265,0.342,0.469,0.812,613564,0.265
Joey Votto,38,1381,Maj-NL,Cincinnati,91,376,322,31,66,18,1,11,41,44,0,97,10,0,0,8,0,0,0.205,0.319,0.37,0.689,458015,0.205
LaMonte Wade Jr.,28,1331,Maj-NL,San Francisco,77,251,217,29,45,7,1,8,26,26,0,51,5,2,1,0,1,0,0.207,0.305,0.359,0.665,664774,0.207
Tyler Wade,27,1427,Maj-AL,Los Angeles,67,163,147,22,32,5,0,1,8,10,0,33,1,5,0,3,8,5,0.218,0.272,0.272,0.544,642180,0.218
Christian Walker,31,1331,Maj-NL,Arizona,160,667,583,84,141,25,2,36,94,69,2,131,8,0,7,15,2,2,0.242,0.327,0.477,0.804,572233,0.242
Steele Walker,25,1448,Maj-AL,Texas,5,16,14,1,1,0,0,1,1,2,0,4,0,0,0,0,0,0,0.071,0.188,0.286,0.473,667727,0.071
Chad Wallach,30,1360,Maj-AL,Los Angeles,12,40,35,3,5,1,0,1,4,4,0,9,0,1,0,1,0,0,0.143,0.231,0.257,0.488,595453,0.143
Matt Wallner,24,1331,Maj-AL,Minnesota,18,65,57,4,13,3,0,2,10,6,1,25,2,0,0,0,1,0,0.228,0.323,0.386,0.709,670242,0.228
Taylor Walls,25,1328,Maj-AL,Tampa Bay,144,471,412,53,71,18,2,8,33,52,0,122,2,2,2,6,10,3,0.172,0.267,0.284,0.551,670764,0.172
Jared Walsh,28,1373,Maj-AL,Los Angeles,118,454,423,41,91,18,2,15,44,27,4,138,4,0,0,6,2,1,0.215,0.269,0.374,0.642,665120,0.215
Donovan Walton,28,1424,"Maj-AL,Maj-NL","San Francisco,Seattle",25,78,76,9,12,8,0,1,8,1,0,16,1,0,0,1,0,0,0.158,0.179,0.303,0.482,622268,0.158
Taylor Ward,28,1331,Maj-AL,Los Angeles,135,564,495,73,139,22,2,23,65,60,0,120,4,0,5,5,5,3,0.281,0.36,0.473,0.833,621493,0.281
Drew Waters,23,1331,Maj-AL,Kansas City,32,109,96,14,23,6,1,5,18,12,0,40,0,0,0,1,0,0,0.24,0.324,0.479,0.803,671221,0.24
Luke Weaver,28,1437,Maj-NL,Arizona,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,596133,
Joey Wendle,32,1332,Maj-NL,Miami,101,371,347,27,90,24,1,3,32,15,0,50,5,1,3,7,12,3,0.259,0.297,0.36,0.658,621563,0.259
Eli White,28,1446,Maj-AL,Texas,47,117,105,16,21,2,0,3,10,11,0,41,0,0,1,0,12,1,0.2,0.274,0.305,0.578,642201,0.2
Aaron Whitefield,25,1475,Maj-AL,Los Angeles,5,11,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,664334,0.0
Luke Williams,25,1339,Maj-NL,"Miami,San Francisco",79,136,127,21,30,5,1,1,6,9,1,44,0,0,0,1,11,4,0.236,0.287,0.315,0.602,663897,0.236
Marcus Wilson,25,1424,Maj-AL,Seattle,3,6,5,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0.2,0.333,0.2,0.533,657129,0.2
Jesse Winker,28,1334,Maj-AL,Seattle,136,547,456,51,100,15,0,14,53,84,1,103,4,0,3,8,0,0,0.219,0.344,0.344,0.688,608385,0.219
Patrick Wisdom,30,1331,Maj-NL,Chicago,134,534,469,67,97,28,0,25,66,53,1,183,9,1,2,8,8,4,0.207,0.298,0.426,0.725,621550,0.207
Bobby Witt Jr.,22,1331,Maj-AL,Kansas City,150,632,591,82,150,31,6,20,80,30,2,135,6,0,5,12,30,7,0.254,0.294,0.428,0.722,677951,0.254
Tony Wolters,30,1383,Maj-NL,Los Angeles,2,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,547172,0.0
Connor Wong,26,1331,Maj-AL,Boston,27,56,48,8,9,3,0,1,7,5,0,16,1,1,1,0,0,0,0.188,0.273,0.313,0.585,657136,0.188
Kolten Wong,31,1332,Maj-NL,Milwaukee,134,497,430,65,108,24,4,15,47,46,2,88,14,2,5,5,17,6,0.251,0.339,0.43,0.77,543939,0.251
Austin Wynns,31,1332,Maj-NL,San Francisco,65,177,162,14,42,7,0,3,21,10,0,38,3,1,1,9,0,0,0.259,0.313,0.358,0.671,642851,0.259
Mike Yastrzemski,31,1331,Maj-NL,San Francisco,148,558,485,73,104,31,2,17,57,61,0,141,5,1,6,3,5,1,0.214,0.305,0.392,0.697,573262,0.214
Christian Yelich,30,1331,Maj-NL,Milwaukee,154,671,575,99,145,25,4,14,57,88,5,162,5,1,2,9,19,3,0.252,0.355,0.383,0.738,592885,0.252
Juan Yepez,24,1328,Maj-NL,St. Louis,78,279,258,28,66,13,0,13,32,16,0,61,1,0,4,6,0,0,0.256,0.297,0.457,0.755,660766,0.256
Jared Young,26,1342,Maj-NL,Chicago,6,22,19,2,5,2,0,0,0,3,0,7,0,0,0,0,1,0,0.263,0.364,0.368,0.732,676724,0.263
Seby Zavala,28,1341,Maj-AL,Chicago,61,205,178,22,48,14,0,2,21,19,0,64,3,3,2,1,0,0,0.27,0.347,0.382,0.729,664874,0.27
Bradley Zimmer,29,1331,"Maj-AL,Maj-NL","Philadelphia,Toronto",109,117,105,18,13,5,0,2,5,5,0,45,6,1,0,0,3,2,0.124,0.207,0.229,0.435,605548,0.124
Mike Zunino,31,1449,Maj-AL,Tampa Bay,36,123,115,7,17,3,0,5,16,6,0,46,1,0,1,2,0,0,0.148,0.195,0.304,0.499,572287,0.148
